SIGLA;DESCRICAO;NIVEL ENSINO;CH HORA RELOGIO;CH HORA AULA;CH QTD CREDITOS;ATIVO;SIGLA QACADEMICO;OBSERVACAO
ENG.0123;Matemática para Engenharia I;Graduação;90;120;6;Sim;-;-
ENG.0125;Matemática para Engenharia II;Graduação;90;120;6;Sim;-;-
LIC.0094;Matemática Para o Ensino Fundamental(60H);Graduação;60;80;4;Sim;LIC.NFd.0005;-
ESA.0036;Materiais de Construção (60h);Graduação;60;80;4;Sim;-;-
TEC.0427;Materiais de Construção(60H);Graduação;60;80;4;Sim;TEC.102.0003;Curso 01102
CIV.0006;Materiais de Construção Civil I (60);Graduação;60;80;4;Sim;-;-
CIV.0017;Materiais de Construção Civil II (90h);Graduação;90;120;6;Sim;-;-
ENG.0024;Materiais para a Indústria de Energia I;Graduação;60;80;4;Sim;-;-
ENG.0025;Materiais para a Indústria de Energia II;Graduação;60;80;4;Sim;-;-
TEC.0919;Materiais Têxteis;Graduação;30;40;2;Sim;-;Curso 33
TEC.1058;Materiais Têxteis;Graduação;60;80;4;Sim;-;-
TEC.0392;Matérias-primas Agropecuárias(30H);Graduação;30;40;2;Sim;TEC.048.0006;Curso 03048
LIC.0152;Mecânica Básica;Graduação;60;80;4;Sim;LIC.601.0006;Curso 601
LIC.0726;Mecânica Básica(90H);Graduação;90;120;6;Sim;FOR.L002;-
LIC.0902;Mecânica Básica I;Graduação;60;80;4;Sim;-;-
LIC.1125;Mecânica Básica II;Graduação;60;80;4;Sim;-;-
ENG.0007;Mecânica Clássica;Graduação;90;120;6;Sim;-;-
LIC.0734;Mecânica Clássica(60H);Graduação;60;80;4;Sim;FOR.L008;-
LIC.0168;Mecânica Clássica I;Graduação;60;80;4;Sim;LIC.601.0015;Curso 601
LIC.0214;Mecânica Clássica II;Graduação;60;80;4;Sim;LIC.601.0032;Curso 601
ENG.0011;Mecânica dos Fluidos;Graduação;60;80;4;Sim;-;-
ENG.0127;Mecânica dos Sólidos;Graduação;90;120;6;Sim;-;-
TEC.0425;Mecânica dos Solos(45H);Graduação;45;60;3;Sim;TEC.102.0001;Curso 01102
ESA.0035;Mecânica dos Solos (60h);Graduação;60;80;4;Sim;-;-
CIV.0023;Mecânica dos Solos I (60h);Graduação;60;80;4;Sim;-;-
CIV.0024;Mecânica dos Solos II (60h);Graduação;60;80;4;Sim;-;-
LIC.0198;Mecânica Estatística;Graduação;60;80;4;Sim;LIC.601.0037;Curso 601
ENG.0026;Mecânica Geral I;Graduação;60;80;4;Sim;-;-
ENG.0027;Mecânica Geral II;Graduação;60;80;4;Sim;-;-
LIC.0215;Mecânica Quântica I;Graduação;60;80;4;Sim;LIC.601.0035;Curso 601
LIC.0199;Mecânica Quântica II;Graduação;60;80;4;Sim;LIC.601.0036;Curso 601
CIV.0009;Mecânica Técnica (60h);Graduação;60;80;4;Sim;-;-
LIC.0498;Mecanismo de Reações Orgânicas;Graduação;90;120;6;Sim;LIC.413.0007;Curso 413
LIC.1047;Mecanismo de Reações Orgânicas;Graduação;60;80;4;Sim;-;-
LIC.0813;Mecanismo de Reações Orgânicas(75H);Graduação;75;100;5;Sim;DIA/CN.035;-
TEC.0569;Meio Ambiente e Exploração de Petróleo e Gás(30H);Graduação;30;40;2;Sim;TEC.304.0032;Curso 01304
ENG.0021;Meio Ambiente e Recursos Energéticos;Graduação;30;40;2;Sim;-;-
TEC.1109;Meliponicultura;Graduação;30;40;2;Sim;-;-
LIC.0782;Memória, identidade e patrimônio;Graduação;30;40;2;Sim;-;Curso 710
TEC.1051;Memória, Identidade e Patrimônio;Graduação;30;40;2;Sim;-;-
ENG.0014;Metodologia Científica;Graduação;30;40;2;Sim;-;-
ENG.0122;Metodologia Científica e Tecnológica;Graduação;30;40;2;Sim;-;-
TEC.0914;Metodologia Científica e Tecnológica;Graduação;45;60;3;Sim;-;Curso 33
TEC.0137;Metodologia Científica e Tecnológica (NCT);Graduação;30;40;2;Sim;TEC.NCT.UB.0014;Curso 208
TEC.0817;Metodologia Comunitária;Graduação;60;80;4;Sim;TEC.505.0008;Curso 505
LIC.0398;Metodologia da Educação a Distância;Graduação;45;60;3;Sim;-;Curso 603
TEC.0619;Metodologia da Pesquisa;Graduação;60;80;4;Sim;TEC.NCT.UB.0102;-
LIC.0399;Metodologia do Ensino à Distância;Graduação;60;80;4;Sim;-;Curso 603
LIC.0285;Metodologia do Ensino de Biologia;Graduação;60;80;4;Sim;LIC.NEp.0043;-
LIC.0275;Metodologia do Ensino de Ciências;Graduação;60;80;4;Sim;LIC.NEp.0042;-
LIC.0720;Metodologia do Ensino de Ciências Humanas e Sociais – Ensino Fundamental;Graduação;60;80;4;Sim;-;-
LIC.0721;Metodologia do Ensino de Ciências Humanas e Sociais – Ensino Médio;Graduação;60;80;4;Sim;-;-
LIC.1093;Metodologia do Ensino de Ciências Humanas e Sociais I – Ensino Fundamental;Graduação;60;80;4;Sim;-;-
LIC.1094;Metodologia do Ensino de Ciências Humanas e Sociais II – Ensino Médio;Graduação;60;80;4;Sim;-;-
LIC.0534;Metodologia do Ensino de E/LE;Graduação;60;80;4;Sim;-;-
LIC.0356;Metodologia do Ensino de Espanhol como LE;Graduação;60;80;4;Sim;LIC.NEp.0036;-
LIC.0879;Metodologia do Ensino de Espanhol I;Graduação;60;80;4;Sim;-;-
LIC.0880;Metodologia do Ensino de Espanhol II;Graduação;60;80;4;Sim;-;-
LIC.0162;Metodologia do Ensino de Física I;Graduação;60;80;4;Sim;LIC.NEp.0005;-
LIC.0735;Metodologia do Ensino de Física I(45H);Graduação;45;60;3;Sim;SUP.066;-
LIC.0172;Metodologia do Ensino de Física II;Graduação;60;80;4;Sim;LIC.NEp.0006;-
LIC.0740;Metodologia do Ensino de Física II(45H);Graduação;45;60;3;Sim;SUP.068;-
LIC.0219;Metodologia do Ensino de Física III;Graduação;60;80;4;Sim;LIC.NEp.0007;-
LIC.0629;Metodologia do Ensino de Geografia;Graduação;80;106;5;Sim;FOR.L054;Curso 602x
LIC.0059;Metodologia do Ensino de Geografia I;Graduação;60;80;4;Sim;LIC.NEp.0010;-
LIC.0069;Metodologia do Ensino de Geografia II;Graduação;60;80;4;Sim;LIC.NEp.0011;-
LIC.0846;Metodologia do Ensino de Geografia II;Graduação;30;40;2;Sim;-;-
LIC.0428;Metodologia do Ensino de Informática I;Graduação;60;80;4;Sim;LIC.NEp.0016;-
LIC.0429;Metodologia do Ensino de Informática II;Graduação;60;80;4;Sim;LIC.NEp.0017;-
LIC.0357;Metodologia do Ensino de Literatura;Graduação;60;80;4;Sim;LIC.NDp.0021;-
LIC.0378;Metodologia do Ensino de Literatura ;Graduação;45;60;3;Sim;-;Curso 603
LIC.0113;Metodologia do Ensino de Matemática I;Graduação;60;80;4;Sim;LIC.430.0019;Curso 01430
LIC.0763;Metodologia do Ensino de Matemática I;Graduação;60;80;4;Sim;-;Curso 710
LIC.0119;Metodologia do Ensino de Matemática II;Graduação;60;80;4;Sim;LIC.430.0020;Curso 01430
LIC.0764;Metodologia do Ensino de Matemática II;Graduação;60;80;4;Sim;-;Curso 710
LIC.1081;Metodologia do Ensino de Matemática III;Graduação;60;80;4;Sim;-;-
LIC.0475;Metodologia do Ensino de Química I;Graduação;60;80;4;Sim;LIC.NEp.0039;-
LIC.0476;Metodologia do Ensino de Química II;Graduação;60;80;4;Sim;LIC.NEp.0040;-
TEC.0245;Metodologia do Trabalho Científico;Graduação;45;60;3;Sim;FOR.S007;-
TEC.0295;Metodologia do Trabalho Científico;Graduação;45;60;3;Sim;SUP.120;-
LIC.0041;Metodologia do Trabalho Científico;Graduação;30;40;2;Sim;LIC.NEp.0004;NEP
LIC.0371;Metodologia do Trabalho Científico;Graduação;60;80;4;Sim;-;-
TEC.0857;Metodologia do Trabalho Científico;Graduação;60;80;4;Sim;TEC.NCT.UB.0055;-
LIC.0564;Metodologia do Trabalho Científico;Graduação;80;106;5;Sim;FOR.L063;Curso 603X
LIC.0878;Metodologia do Trabalho Científico;Graduação;30;40;2;Sim;-;-
TEC.1147;Metodologia do Trabalho Científico;Graduação;30;40;2;Sim;-;Tecnologia em Design de Moda
TEC.0268;Metodologia do Trabalho Científico(30H);Graduação;30;40;2;Sim;INF.S071;405x
TEC.0431;Metodologia do Trabalho Científico(45H);Graduação;45;60;3;Sim;TEC.NCT.UB.0044;Curso 01102
LIC.0802;Metodologia do Trabalho Científico(45H);Graduação;45;60;3;Sim;DIA/CN.019;-
LIC.0240;Metodologia do Trabalho Científico I(30H);Graduação;30;40;2;Sim;SLIC.NC.0005;Curso 09119
TEC.0005;Metodologia do Trabalho Científico (NCT);Graduação;30;40;2;Sim;TEC.NCT.UB.0003;Curso 404
TEC.0097;Metodologia do Trabalho Científico (NCT);Graduação;45;60;3;Sim;TEC.NCT.UT.0024;-
LIC.0989;Metodologias e Estratégias de Ensino;Graduação;90;120;6;Sim;-;-
LIC.0002;Metodologias e Estratégias de Ensino I;Graduação;15;20;1;Sim;-;Matriz 111
LIC.0003;Metodologias e Estratégias de Ensino II;Graduação;30;40;2;Sim;-;Matriz 111
LIC.0004;Metodologias e Estratégias de Ensino III;Graduação;45;60;3;Sim;-;Matriz 111
LIC.0565;Metodologias para o Ensino-aprendizagem de E/LE;Graduação;80;106;5;Sim;FOR.L082;Curso 603X
CIV.0057;Métodos Analíticos e Computacionais (60h);Graduação;60;80;4;Sim;-;-
LIC.0523;Métodos Cromatográficos;Graduação;60;80;4;Sim;LIC.413.0026;Curso 413
TEC.0993;Métodos e Técnicas de Pesquisa Qualitativa de Mercado Turístico;Graduação;30;40;2;Sim;TEC.208.0036;Curso 208
TEC.0994;Métodos e Técnicas de Pesquisa Quantitativa de Mercado Turístico;Graduação;30;40;2;Sim;TEC.208.0035;Curso 208
LIC.0522;Métodos Instrumentais de Caracterização de Compostos Orgânicos;Graduação;60;80;4;Sim;LIC.413.0025;Curso 413
ENG.0134;Métodos Numéricos;Graduação;60;80;4;Sim;-;-
TEC.0314;Métodos Quantitativos;Graduação;60;80;4;Sim;SUP.054;Curso 01436X
TEC.1177;Métodos Quantitativos;Graduação;30;40;2;Sim;-;-
TEC.0042;Métodos Quantitativos (NCT);Graduação;60;80;4;Sim;TEC.NCT.UB.0046;-
LIC.0282;Microbiologia;Graduação;60;80;4;Sim;LIC.106.0011;Curso 106
TEC.1208;Microbiologia Ambiental;Graduação;30;40;2;Sim;-;-
TEC.0542;Microbiologia Ambiental(60H);Graduação;60;80;4;Sim;TEC.304.0005;Curso 01304
TEC.1077;Microbiologia Básica para Agroecologia;Graduação;60;80;4;Sim;-;-
TEC.0383;Microbiologia de Alimentos(60H);Graduação;60;80;4;Sim;TEC.048.0002;Curso 03048
TEC.1138;Microbiologia de Alimentos I;Graduação;60;80;4;Sim;-;-
TEC.1139;Microbiologia de Alimentos II;Graduação;60;80;4;Sim;-;-
TEC.0787;Microbiologia Industrial;Graduação;90;120;6;Sim;TEC.NCT.UT.0107;-
TEC.1189;Microbiologia Industrial;Graduação;60;80;4;Sim;-;-
ESA.0012;Microbiologia Sanitária e Ambiental (60h);Graduação;60;80;4;Sim;-;-
ENG.0102;Microcontroladores;Graduação;45;60;3;Sim;-;-
ENG.0103;Microprocessadores;Graduação;60;80;4;Sim;-;-
LIC.0566;Mídia Educacional e Ensino de Língua Espanhola;Graduação;120;160;8;Sim;FOR.L075;Curso 603X
TEC.0640;Mídia e Produção Cultural;Graduação;60;80;4;Sim;TEC.NCT.UT.0057;Curso 428
TEC.0858;Mídia e Recursos Multimídia;Graduação;60;80;4;Sim;TEC.NCT.UB.0056;-
LIC.0022;Mídias Educacionais;Graduação;30;40;2;Sim;-;Matriz 111
LIC.0052;Mídias Educacionais;Graduação;60;80;4;Sim;LIC.NDp.0004;.
LIC.0358;Mídias Educacionais;Graduação;60;80;4;Sim;LIC.NDp.0017;-
LIC.0604;Mídias Educacionais;Graduação;45;60;3;Sim;SUP.067;-
LIC.0847;Mídias Educacionais;Graduação;30;40;2;Sim;-;Curso 01602
LIC.0881;Mídias Educacionais;Graduação;30;40;2;Sim;-;-
LIC.0810;Mídias Educacionais(45H);Graduação;45;60;3;Sim;DIA/CN.025;-
LIC.0986;Mídias e Ferramentas Tecnológicas na Educação a Distância;Graduação;90;120;6;Sim;-;-
TEC.0570;Mineração e Meio Ambiente(30H);Graduação;30;40;2;Sim;TEC.304.0033;Curso 01304
LIC.0526;Mineralogia;Graduação;30;40;2;Sim;LIC.413.0029;Curso 413
CIV.0077;Mobilidade urbana sustentável (30h);Graduação;30;40;2;Sim;-;-
CIV.0029;Modelagem  da Informação na Construção - BIM (30h);Graduação;30;40;2;Sim;-;-
TEC.1132;Modelagem de Acessórios;Graduação;30;40;2;Sim;-;-
TEC.0930;Modelagem de Boné;Graduação;30;40;2;Sim;-;Curso 33
ENG.0032;Modelagem e Sistemas Lineares;Graduação;90;120;6;Sim;-;-
TEC.0921;Modelagem I;Graduação;60;80;4;Sim;-;Curso 33
TEC.0923;Modelagem II;Graduação;60;80;4;Sim;-;Curso 33
TEC.0926;Modelagem III – CAD;Graduação;60;80;4;Sim;-;Curso 33
LIC.0273;Morfofisiologia  Vegetal;Graduação;90;120;6;Sim;LIC.106.0007;Curso 07106
LIC.0967;Morfofisiologia Vegetal;Graduação;60;80;4;Sim;-;Curso 106
LIC.0410;Morfologia da Língua Espanhola;Graduação;60;80;4;Sim;-;Curso 603
LIC.0359;Morfossintaxe I;Graduação;60;80;4;Sim;LIC.603.0017;Curso 603
LIC.0567;Morfossintaxe I;Graduação;80;106;5;Sim;FOR.L068;Curso 603X
LIC.0360;Morfossintaxe II;Graduação;60;80;4;Sim;LIC.603.0018;Curso 603
LIC.0568;Morfossintaxe II;Graduação;80;106;5;Sim;FOR.L073;Curso 603X
LIC.0361;Morfossintaxe III;Graduação;60;80;4;Sim;LIC.603.0062;Curso 603
LIC.0391;Morfossintaxe III;Graduação;45;60;3;Sim;-;Curso 603
LIC.0569;Morfossintaxe III;Graduação;80;106;5;Sim;FOR.L078;Curso 603X
ENG.0081;Motores de Combustão Interna;Graduação;60;80;4;Sim;-;-
LIC.0404;Multilinguismo no Mundo Hispânico;Graduação;30;40;2;Sim;-;Curso 603
TEC.0630;Museu e Sociedade;Graduação;30;40;2;Sim;TEC.NCT.UT.0071;Curso 418
LIC.0392;Narrativas Contemporâneas de Língua Espanhola;Graduação;45;60;3;Sim;-;Curso 603
LIC.0362;Narrativas Contemporâneas em Língua Espanhola;Graduação;30;40;2;Sim;LIC.603.0027;Curso 603
TEC.0610;Negociação;Graduação;30;40;2;Sim;TEC.0069.0028;Curso 069
LIC.0718;Noções de Agricultura Orgânica;Graduação;60;80;4;Sim;-;-
TEC.0459;Noções de Contabilidade(45H);Graduação;45;60;3;Sim;TEC.NCT.UT.0042;Curso 01102
LIC.0228;Novas Tecnologias e Educação(60H);Graduação;60;80;4;Sim;SLIC.NI.0010;Curso 09119
TEC.0714;Novas Tecnologias em Sistemas para Internet;Graduação;60;80;4;Sim;TEC.NCT.UT.0081;-
TEC.1079;Nutrição e Alimentação Animal de Base Ecológica;Graduação;60;80;4;Sim;-;-
LIC.0078;Oceanografia;Graduação;30;40;2;Sim;LIC.602.0023;Curso 01602
LIC.0290;Oceanografia;Graduação;30;40;2;Sim;LIC.106.0015;Curso 106
LIC.0639;Oceanografia Geral;Graduação;40;53;2;Sim;FOR.L036;Curso 602x
TEC.0636;Oficina Básica de Música;Graduação;30;40;2;Sim;TEC.NCT.UT.0061;-
TEC.0629;Oficina básica de Teatro;Graduação;60;80;4;Sim;TEC.NCT.UT.0090;Curso 417
TEC.0864;Oficina básica de Teatro;Graduação;30;40;2;Sim;TEC.NCT.UT.0064;-
TEC.0626;Oficina de Construção de Instrumentos Musicais Pedagógicos;Graduação;60;80;4;Sim;TEC.NCT.UT.0093;Curso 414
TEC.0868;Oficina de Construção de Instrumentos Musicais Pedagógicos;Graduação;30;40;2;Sim;TEC.NCT.UT.0073;-
TEC.1091;Olericultura de Base Ecológica;Graduação;60;80;4;Sim;-;-
TEC.0349;Olericultura e Plantas Medicinais(60H);Graduação;60;80;4;Sim;TEC.805.0020;Curso 05805
LIC.0160;Ondas;Graduação;30;40;2;Sim;LIC.601.0009;Curso 601
ENG.0113;Ondas;Graduação;30;40;2;Sim;-;-
LIC.1129;Ondas e Óptica;Graduação;60;80;4;Sim;-;-
TEC.0788;Operações Unitárias;Graduação;90;120;6;Sim;TEC.NCT.UT.0109;-
TEC.0405;Operações Unitárias Aplicadas à Alimentos(90H);Graduação;90;120;6;Sim;TEC.048.0016;Curso 03048
TEC.1190;Operações Unitárias I;Graduação;60;80;4;Sim;-;-
TEC.1191;Operações Unitárias II;Graduação;60;80;4;Sim;-;-
LIC.0169;Óptica;Graduação;60;80;4;Sim;LIC.601.0010;Curso 601
ENG.0112;Óptica;Graduação;60;80;4;Sim;-;-
LIC.0736;Óptica(60H);Graduação;60;80;4;Sim;FOR.L010;-
CIV.0042;Orçamento (60h);Graduação;60;80;4;Sim;-;-
TEC.0313;Orçamento Público;Graduação;60;80;4;Sim;SUP.055;Curso 01436X
TEC.0054;Orçamento Público (NCT);Graduação;60;80;4;Sim;TEC.436.0010;-
LIC.0020;Organização Curricular e Currículo Integrado na EPT;Graduação;30;40;2;Sim;-;Matriz 111
LIC.0993;Organização Curricular e Currículo Integrado na EPT;Graduação;60;80;4;Sim;-;-
TEC.1004;Organização de Computadores;Graduação;60;80;4;Sim;TEC.NCT.UT.0016;Curso 404
TEC.0256;Organização de Computadores(30H);Graduação;30;40;2;Sim;INF.S061;405x
TEC.0072;Organização de Computadores (NCT);Graduação;60;80;4;Sim;TEC.405.0015;-
TEC.0818;Organização de Eventos e Legislação Esportiva;Graduação;60;80;4;Sim;TEC.505.0009;Curso 505
LIC.0700;Organização e Arquitetura de Computadores;Graduação;60;80;4;Sim;SUP.236;-
LIC.1004;Organização e Gestão da Educação;Graduação;60;80;4;Sim;-;-
LIC.0017;Organização e Gestão da Educação Brasileira;Graduação;30;40;2;Sim;-;Matriz 111
LIC.0051;Organização e Gestão da Educação Brasileira;Graduação;60;80;4;Sim;LIC.NDp.0003;NDP
LIC.0570;Organização e Gestão da Educação Brasileira;Graduação;80;106;5;Sim;FOR.L074;Curso 603X
LIC.0598;Organização e Gestão da Educação Brasileira;Graduação;60;80;4;Sim;FOR.L029;-
LIC.0698;Organização e Gestão da Educação Brasileira(60H);Graduação;60;80;4;Sim;SUP.209;-
TEC.1116;Organização e Manutenção de Computadores;Graduação;60;80;4;Sim;-;-
ENG.0183;Orientação ao Desenvolvimento de Projetos de Extensão I;Graduação;10;13;1;Sim;-;-
ENG.0184;Orientação ao Desenvolvimento de Projetos de Extensão II;Graduação;10;13;1;Sim;-;-
ENG.0185;Orientação ao Desenvolvimento de Projetos de Extensão III;Graduação;10;13;1;Sim;-;-
ENG.0186;Orientação ao Desenvolvimento de Projetos de Extensão IV;Graduação;10;13;1;Sim;-;-
TEC.0612;Orientação ao Trabalho de Conclusão de Curso;Graduação;30;40;2;Sim;TEC.0069.0030;Curso 069
LIC.0709;Orientação ao Trabalho de Conclusão de Curso(60H);Graduação;60;80;4;Sim;SUP.238;-
TEC.0238;Orientação ao Trabalho de Conclusão de Curso - I;Graduação;40;53;2;Sim;DAGESC.156;502.0
TEC.0239;Orientação ao Trabalho de Conclusão de Curso - II;Graduação;40;53;2;Sim;DAGESC.157;502.0
TEC.0895;Orientação à Prática Profissional;Graduação;40;53;3;Sim;CSTADS.P04;Curso 404X
TEC.0284;Orientação à Prática Profissional(30H);Graduação;30;40;2;Sim;CSTRC.P04;405x
TEC.0159;Orientação à Prática Profissional (NCT);Graduação;30;40;2;Sim;-;-
LIC.0238;Orientação de Prática profissional I(30H);Graduação;30;40;2;Sim;SLIC.NI.0008;Curso 09119
LIC.0252;Orientação de Prática profissional II(30H);Graduação;30;40;2;Sim;SLIC.NI.0009;Curso 09119
TEC.0845;Orientação de Trabalho de Conclusão de Curso I;Graduação;60;80;4;Sim;TEC.505.0037;Curso 505
TEC.0846;Orientação de Trabalho de Conclusão de Curso II;Graduação;60;80;4;Sim;TEC.505.0038;Curso 505
LIC.0011;Orientação para elaboração de TCC;Graduação;27;36;2;Sim;-;Matriz 111
LIC.0405;Ortografia da Língua Espanhola;Graduação;30;40;2;Sim;-;Curso 603
TEC.0486;Oscilações e Ondas(60H);Graduação;60;80;4;Sim;TEC.NCT.UB.0037;Curso 06804
TEC.1087;Ovinocaprinocultura de Base Ecológica;Graduação;60;80;4;Sim;-;-
TEC.1022;Padrões Web;Graduação;30;40;2;Sim;-;-
TEC.0896;Paradigmas de Linguagem de Programação;Graduação;60;80;4;Sim;INF.S030;Curso 404X
LIC.1012;Paradigmas de Linguagens de Programação;Graduação;30;40;2;Sim;-;-
TEC.0080;Paradigmas de Linguagens de Programação (NCT);Graduação;60;80;4;Sim;TEC.NCT.UT.0023;Curso 404
LIC.0297;Parasitologia;Graduação;45;60;3;Sim;LIC.106.0019;Curso 106
TEC.0469;Patologia e Recuperação de Estruturas(60H);Graduação;60;80;4;Sim;TEC.102.0023;Curso 01102
CIV.0064;Patologia e recuperação de estruturas de concreto armado (60h);Graduação;60;80;4;Sim;-;-
TEC.0639;Patrimônio Cultural;Graduação;30;40;2;Sim;TEC.NCT.UT.0058;Curso 427
TEC.1163;Patrimônio, Diversidade e Turismo;Graduação;30;40;2;Sim;-;-
CIV.0040;Pavimentação (60h);Graduação;60;80;4;Sim;-;-
TEC.0819;Pedagogia do Esporte e do Lazer;Graduação;60;80;4;Sim;TEC.505.0010;Curso 505
LIC.0864;Pedologia;Graduação;30;40;2;Sim;-;Curso 01602
LIC.1006;Pensamento Computacional;Graduação;60;80;4;Sim;-;.
LIC.1088;Pensamento Social e Político Brasileiro;Graduação;45;60;3;Sim;-;-
TEC.0162;Perícia Forense Computacional (NCT);Graduação;60;80;4;Sim;TEC.405.0017;-
TEC.0283;Perícia Forense e Computacional(60H);Graduação;60;80;4;Sim;INF.S082;405x
TEC.0935;Pesquisa de Criação;Graduação;30;40;2;Sim;-;Curso 33
TEC.1066;Pesquisa de Criação;Graduação;60;80;4;Sim;-;-
TEC.0593;Pesquisa e Análise de Mercado;Graduação;30;40;2;Sim;TEC.0069.0008;Curso 069
TEC.1171;Pesquisa e Análise de Mercado;Graduação;60;80;4;Sim;-;-
TEC.0419;Pesquisa e Desenvolvimento de Novos Produtos(60H);Graduação;60;80;4;Sim;TEC.048.0027;Curso 03048
LIC.0142;Pesquisa em Educação Matemática(60H);Graduação;60;80;4;Sim;LIC.430.0026;Curso 01430
LIC.1135;Pesquisa em Ensino de Física;Graduação;30;40;2;Sim;-;-
LIC.0940;Pesquisa em Ensino de Matemática;Graduação;60;80;4;Sim;-;-
TEC.0743;Pesquisa Operacional;Graduação;60;80;4;Sim;TEC.809.0013;Curso 809
ENG.0133;Pesquisa Operacional;Graduação;90;120;6;Sim;-;-
ENG.0050;Petroquímica e Refino do Petróleo;Graduação;60;80;4;Sim;-;-
TEC.0859;PIano de Negócios I;Graduação;30;40;2;Sim;TEC.NCT.UB.0057;-
TEC.1082;Piscicultura de Base Ecológica;Graduação;30;40;2;Sim;-;-
TEC.0464;Pisos, Revestimentos e Impermeabilização(60H);Graduação;60;80;4;Sim;TEC.102.0021;Curso 01102
TEC.0551;Planejamento Ambiental(60H);Graduação;60;80;4;Sim;TEC.304.0013;Curso 01304
TEC.0281;Planejamento de Capacidade de Sistemas(60H);Graduação;60;80;4;Sim;INF.S079;405x
TEC.0929;Planejamento de Encaixe, Risco e Corte;Graduação;30;40;2;Sim;-;Curso 33
TEC.0820;Planejamento de Equipamentos e Espaços de Lazer;Graduação;60;80;4;Sim;TEC.505.0011;Curso 505
TEC.0744;Planejamento do Arranjo Físico / CAD;Graduação;60;80;4;Sim;TEC.809.0016;Curso 809
CIV.0036;Planejamento dos transportes (60h);Graduação;60;80;4;Sim;-;-
TEC.0745;Planejamento e Controle;Graduação;60;80;4;Sim;TEC.809.0009;Curso 809
TEC.1197;Planejamento e controle da produção;Graduação;30;40;2;Sim;-;-
ENG.0157;Planejamento e Controle da Produção;Graduação;60;80;4;Sim;-;-
CIV.0044;Planejamento e Controle de Obras (60h);Graduação;60;80;4;Sim;-;-
TEC.0448;Planejamento e Controle de Obras(60H);Graduação;60;80;4;Sim;TEC.102.0012;Curso 01102
TEC.0932;Planejamento e Controle de Produção;Graduação;60;80;4;Sim;-;Curso 33
TEC.0938;Planejamento e Desenvolvimento de Coleção;Graduação;60;80;4;Sim;-;Curso 33
LIC.0863;Planejamento e Desenvolvimento Territorial;Graduação;60;80;4;Sim;-;Curso 01602
TEC.1107;Planejamento e Desenvolvimento Territorial;Graduação;30;40;2;Sim;-;-
TEC.0897;Planejamento e Gerência de Projetos;Graduação;45;60;3;Sim;INF.S026;Curso 404X
TEC.0821;Planejamento e Gestão de Programas e Projetos e de Esporte e Lazer;Graduação;60;80;4;Sim;TEC.505.0012;Curso 505
LIC.0656;Planejamento e gestão de projetos comunitários;Graduação;30;40;2;Sim;-;-
